transaction_id,user_id,cohort_group,transaction_date,mrr_amount,event_type
TXN-1846-10,USER-1846,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1846-11,USER-1846,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1847-09,USER-1847,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1847-10,USER-1847,2025-09,2025-10-28,209.3,Contraction
TXN-1848-08,USER-1848,2025-08,2025-08-29,209.3,Contraction
TXN-1848-09,USER-1848,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1848-10,USER-1848,2025-08,2025-10-28,388.7,Tier Upgrade
TXN-1848-11,USER-1848,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1849-00,USER-1849,2025-01,2025-01-01,599.0,Standard Renewal
TXN-1849-01,USER-1849,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1849-02,USER-1849,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1849-03,USER-1849,2025-01,2025-04-01,419.3,Contraction
TXN-1849-04,USER-1849,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1850-10,USER-1850,2025-10,2025-10-28,419.3,Contraction
TXN-1850-11,USER-1850,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1851-09,USER-1851,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1851-10,USER-1851,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1851-11,USER-1851,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1852-01,USER-1852,2025-01,2025-01-31,1298.7,Tier Upgrade
TXN-1852-02,USER-1852,2025-01,2025-03-02,699.3,Contraction
TXN-1852-03,USER-1852,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1852-04,USER-1852,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1852-05,USER-1852,2025-01,2025-05-31,1298.7,Tier Upgrade
TXN-1852-06,USER-1852,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1853-00,USER-1853,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1853-01,USER-1853,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1853-02,USER-1853,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1853-03,USER-1853,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1853-04,USER-1853,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1853-05,USER-1853,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1854-04,USER-1854,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1854-05,USER-1854,2025-05,2025-05-31,209.3,Contraction
TXN-1854-06,USER-1854,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1854-07,USER-1854,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1854-08,USER-1854,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1854-09,USER-1854,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1854-10,USER-1854,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1855-09,USER-1855,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1855-10,USER-1855,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1855-11,USER-1855,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1856-09,USER-1856,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1856-10,USER-1856,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1856-11,USER-1856,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1857-03,USER-1857,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1858-03,USER-1858,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1858-04,USER-1858,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1858-05,USER-1858,2025-04,2025-05-31,209.3,Contraction
TXN-1858-06,USER-1858,2025-04,2025-06-30,209.3,Contraction
TXN-1858-07,USER-1858,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1859-02,USER-1859,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1859-03,USER-1859,2025-03,2025-04-01,419.3,Contraction
TXN-1859-04,USER-1859,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1859-05,USER-1859,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1859-06,USER-1859,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1860-11,USER-1860,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1861-11,USER-1861,2025-11,2025-11-27,209.3,Contraction
TXN-1862-06,USER-1862,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1862-07,USER-1862,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1862-08,USER-1862,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1862-09,USER-1862,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1863-07,USER-1863,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1863-08,USER-1863,2025-07,2025-08-29,388.7,Tier Upgrade
TXN-1863-09,USER-1863,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1863-10,USER-1863,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1863-11,USER-1863,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1864-06,USER-1864,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1864-07,USER-1864,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1865-11,USER-1865,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1866-04,USER-1866,2025-05,2025-05-01,778.7,Tier Upgrade
TXN-1866-05,USER-1866,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1866-06,USER-1866,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1866-07,USER-1866,2025-05,2025-07-30,778.7,Tier Upgrade
TXN-1866-08,USER-1866,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1866-09,USER-1866,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1866-10,USER-1866,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1866-11,USER-1866,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1867-06,USER-1867,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1867-07,USER-1867,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1867-08,USER-1867,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1867-09,USER-1867,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1867-10,USER-1867,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1867-11,USER-1867,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1868-10,USER-1868,2025-10,2025-10-28,1298.7,Tier Upgrade
TXN-1868-11,USER-1868,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1869-08,USER-1869,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1870-10,USER-1870,2025-10,2025-10-28,778.7,Tier Upgrade
TXN-1870-11,USER-1870,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1871-06,USER-1871,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1871-07,USER-1871,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1871-08,USER-1871,2025-06,2025-08-29,699.3,Contraction
TXN-1871-09,USER-1871,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1871-10,USER-1871,2025-06,2025-10-28,999.0,Standard Renewal
TXN-1871-11,USER-1871,2025-06,2025-11-27,999.0,Standard Renewal
TXN-1872-00,USER-1872,2025-01,2025-01-01,778.7,Tier Upgrade
TXN-1873-09,USER-1873,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1874-11,USER-1874,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1875-04,USER-1875,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1875-05,USER-1875,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1875-06,USER-1875,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1875-07,USER-1875,2025-05,2025-07-30,699.3,Contraction
TXN-1875-08,USER-1875,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1875-09,USER-1875,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1875-10,USER-1875,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1875-11,USER-1875,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1876-02,USER-1876,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1876-03,USER-1876,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1876-04,USER-1876,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1877-00,USER-1877,2025-01,2025-01-01,599.0,Standard Renewal
TXN-1877-01,USER-1877,2025-01,2025-01-31,419.3,Contraction
TXN-1877-02,USER-1877,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1877-03,USER-1877,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1877-04,USER-1877,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1878-11,USER-1878,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1879-00,USER-1879,2025-01,2025-01-01,388.7,Tier Upgrade
TXN-1879-01,USER-1879,2025-01,2025-01-31,388.7,Tier Upgrade
TXN-1879-02,USER-1879,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1879-03,USER-1879,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1879-04,USER-1879,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1879-05,USER-1879,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1880-06,USER-1880,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1880-07,USER-1880,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1880-08,USER-1880,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1882-07,USER-1882,2025-07,2025-07-30,599.0,Standard Renewal
TXN-1882-08,USER-1882,2025-07,2025-08-29,599.0,Standard Renewal
TXN-1882-09,USER-1882,2025-07,2025-09-28,599.0,Standard Renewal
TXN-1883-03,USER-1883,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1883-04,USER-1883,2025-04,2025-05-01,209.3,Contraction
TXN-1883-05,USER-1883,2025-04,2025-05-31,388.7,Tier Upgrade
TXN-1883-06,USER-1883,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1883-07,USER-1883,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1883-08,USER-1883,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1883-09,USER-1883,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1883-10,USER-1883,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1884-07,USER-1884,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1884-08,USER-1884,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1884-09,USER-1884,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1884-10,USER-1884,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1885-00,USER-1885,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1885-01,USER-1885,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1885-02,USER-1885,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1885-03,USER-1885,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1885-04,USER-1885,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1885-05,USER-1885,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1885-06,USER-1885,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1885-07,USER-1885,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1885-08,USER-1885,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1885-09,USER-1885,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1886-08,USER-1886,2025-08,2025-08-29,209.3,Contraction
TXN-1886-09,USER-1886,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1886-10,USER-1886,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1886-11,USER-1886,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1887-02,USER-1887,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1887-03,USER-1887,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1887-04,USER-1887,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1887-05,USER-1887,2025-03,2025-05-31,419.3,Contraction
TXN-1887-06,USER-1887,2025-03,2025-06-30,778.7,Tier Upgrade
TXN-1887-07,USER-1887,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1887-08,USER-1887,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1887-09,USER-1887,2025-03,2025-09-28,599.0,Standard Renewal
TXN-1887-10,USER-1887,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1888-06,USER-1888,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1889-01,USER-1889,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1889-02,USER-1889,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1889-03,USER-1889,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1889-04,USER-1889,2025-01,2025-05-01,388.7,Tier Upgrade
TXN-1890-01,USER-1890,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1890-02,USER-1890,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1890-03,USER-1890,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1890-04,USER-1890,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1890-05,USER-1890,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1890-06,USER-1890,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1890-07,USER-1890,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1890-08,USER-1890,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1890-09,USER-1890,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1890-10,USER-1890,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1890-11,USER-1890,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1891-00,USER-1891,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1891-01,USER-1891,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1891-02,USER-1891,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1891-03,USER-1891,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1891-04,USER-1891,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1891-05,USER-1891,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1891-06,USER-1891,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1891-07,USER-1891,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1891-08,USER-1891,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1891-09,USER-1891,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1892-08,USER-1892,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1892-09,USER-1892,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1892-10,USER-1892,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1892-11,USER-1892,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1893-06,USER-1893,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1893-07,USER-1893,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1893-08,USER-1893,2025-06,2025-08-29,388.7,Tier Upgrade
TXN-1893-09,USER-1893,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1893-10,USER-1893,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1893-11,USER-1893,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1894-11,USER-1894,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1895-07,USER-1895,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1895-08,USER-1895,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1895-09,USER-1895,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1895-10,USER-1895,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1895-11,USER-1895,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1896-00,USER-1896,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1896-01,USER-1896,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1896-02,USER-1896,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1896-03,USER-1896,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1896-04,USER-1896,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1896-05,USER-1896,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1896-06,USER-1896,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1896-07,USER-1896,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1896-08,USER-1896,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1896-09,USER-1896,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1896-10,USER-1896,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1896-11,USER-1896,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1897-07,USER-1897,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1897-08,USER-1897,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1897-09,USER-1897,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1897-10,USER-1897,2025-07,2025-10-28,388.7,Tier Upgrade
TXN-1897-11,USER-1897,2025-07,2025-11-27,209.3,Contraction
TXN-1898-05,USER-1898,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1898-06,USER-1898,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1898-07,USER-1898,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1898-08,USER-1898,2025-05,2025-08-29,778.7,Tier Upgrade
TXN-1898-09,USER-1898,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1898-10,USER-1898,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1898-11,USER-1898,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1899-09,USER-1899,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1899-10,USER-1899,2025-09,2025-10-28,778.7,Tier Upgrade
TXN-1899-11,USER-1899,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1900-04,USER-1900,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1901-09,USER-1901,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1901-10,USER-1901,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1901-11,USER-1901,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1902-10,USER-1902,2025-10,2025-10-28,299.0,Standard Renewal
TXN-1902-11,USER-1902,2025-10,2025-11-27,299.0,Standard Renewal
TXN-1903-08,USER-1903,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1903-09,USER-1903,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1903-10,USER-1903,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1903-11,USER-1903,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1904-05,USER-1904,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1904-06,USER-1904,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1904-07,USER-1904,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1904-08,USER-1904,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1904-09,USER-1904,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1904-10,USER-1904,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1904-11,USER-1904,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1905-07,USER-1905,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1905-08,USER-1905,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1905-09,USER-1905,2025-07,2025-09-28,1298.7,Tier Upgrade
TXN-1905-10,USER-1905,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1905-11,USER-1905,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1906-08,USER-1906,2025-08,2025-08-29,1298.7,Tier Upgrade
TXN-1906-09,USER-1906,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1906-10,USER-1906,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1906-11,USER-1906,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1907-08,USER-1907,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1907-09,USER-1907,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1907-10,USER-1907,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1907-11,USER-1907,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1908-06,USER-1908,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1908-07,USER-1908,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1908-08,USER-1908,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1908-09,USER-1908,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1908-10,USER-1908,2025-06,2025-10-28,999.0,Standard Renewal
TXN-1908-11,USER-1908,2025-06,2025-11-27,999.0,Standard Renewal
TXN-1909-06,USER-1909,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1909-07,USER-1909,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1909-08,USER-1909,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1910-00,USER-1910,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1910-01,USER-1910,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1910-02,USER-1910,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1910-03,USER-1910,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1910-04,USER-1910,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1910-05,USER-1910,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1910-06,USER-1910,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1911-06,USER-1911,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1911-07,USER-1911,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1911-08,USER-1911,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1911-09,USER-1911,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1911-10,USER-1911,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1911-11,USER-1911,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1912-01,USER-1912,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1913-04,USER-1913,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1913-05,USER-1913,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1914-01,USER-1914,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1914-02,USER-1914,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1914-03,USER-1914,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1914-04,USER-1914,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1914-05,USER-1914,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1914-06,USER-1914,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1914-07,USER-1914,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1914-08,USER-1914,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1914-09,USER-1914,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1915-01,USER-1915,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1915-02,USER-1915,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1915-03,USER-1915,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1915-04,USER-1915,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1915-05,USER-1915,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1915-06,USER-1915,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1915-07,USER-1915,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1915-08,USER-1915,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1915-09,USER-1915,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1915-10,USER-1915,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1916-03,USER-1916,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1916-04,USER-1916,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1916-05,USER-1916,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1916-06,USER-1916,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1916-07,USER-1916,2025-04,2025-07-30,209.3,Contraction
TXN-1916-08,USER-1916,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1916-09,USER-1916,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1916-10,USER-1916,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1916-11,USER-1916,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1917-01,USER-1917,2025-01,2025-01-31,1298.7,Tier Upgrade
TXN-1918-06,USER-1918,2025-06,2025-06-30,388.7,Tier Upgrade
TXN-1918-07,USER-1918,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1918-08,USER-1918,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1918-09,USER-1918,2025-06,2025-09-28,388.7,Tier Upgrade
TXN-1918-10,USER-1918,2025-06,2025-10-28,209.3,Contraction
TXN-1919-07,USER-1919,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1919-08,USER-1919,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1919-09,USER-1919,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1919-10,USER-1919,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1919-11,USER-1919,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1920-08,USER-1920,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1920-09,USER-1920,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1920-10,USER-1920,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1920-11,USER-1920,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1921-05,USER-1921,2025-05,2025-05-31,388.7,Tier Upgrade
TXN-1921-06,USER-1921,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1921-07,USER-1921,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1921-08,USER-1921,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1921-09,USER-1921,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1921-10,USER-1921,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1921-11,USER-1921,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1922-00,USER-1922,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1922-01,USER-1922,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1923-05,USER-1923,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1923-06,USER-1923,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1923-07,USER-1923,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1923-08,USER-1923,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1923-09,USER-1923,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1924-06,USER-1924,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1924-07,USER-1924,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1924-08,USER-1924,2025-06,2025-08-29,778.7,Tier Upgrade
TXN-1925-01,USER-1925,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1925-02,USER-1925,2025-01,2025-03-02,419.3,Contraction
TXN-1925-03,USER-1925,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1925-04,USER-1925,2025-01,2025-05-01,419.3,Contraction
TXN-1926-00,USER-1926,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1926-01,USER-1926,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1926-02,USER-1926,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1926-03,USER-1926,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1926-04,USER-1926,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1926-05,USER-1926,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1926-06,USER-1926,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1926-07,USER-1926,2025-01,2025-07-30,1298.7,Tier Upgrade
TXN-1926-08,USER-1926,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1926-09,USER-1926,2025-01,2025-09-28,999.0,Standard Renewal
